"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,7,4.99,4.99,0,0,0,0,0
2009,2,31,4.745,4.745,0,0,0,0,0
2009,3,15,4.745,4.745,0,0,0,0,0
2009,4,13,4.99,4.99,0,0,0,0,0
2009,5,15,3.99,4.99,-1,-0.200400801603206,0,0,4
2009,6,10,4.99,4.99,0,0,0,0,0
2009,7,21,4.99,4.99,0,0,0,0,0
2009,8,11,4.49,4.99,-0.5,-0.100200400801603,1,0,1
2009,9,19,4.49,4.99,-0.5,-0.100200400801603,0,4,0
2009,10,13,4.99,4.99,0,0,0,1,0
2009,11,30,4,4.99,-0.99,-0.198396793587174,2,0,2
2009,12,18,4.7,4.898,-0.198,-0.0396793587174349,0,1,0
2010,1,21,4.5675,4.76,-0.1925,-0.0404411764705882,1,1,0
2010,2,17,4.1825,4.76,-0.5775,-0.121323529411765,0,1,2
2010,3,12,4.76,4.76,0,0,0,0,0
2010,4,16,4.76,4.76,0,0,0,0,0
2010,5,29,4.5375,4.76,-0.2225,-0.0467436974789916,1,1,0
2010,6,33,4.298,4.76,-0.462,-0.0970588235294117,0,0,3
2010,7,13,4.76,4.76,0,0,0,0,0
2010,8,20,4.1825,4.76,-0.5775,-0.121323529411765,0,2,1
2010,9,30,4.728,4.882,-0.154,-0.0323529411764706,0,1,0
2010,10,14,4.99,4.99,0,0,0,0,0
2010,11,11,4.99,4.99,0,0,0,0,0
2010,12,13,4.99,4.99,0,0,0,0,0
2011,1,14,4.99,4.99,0,0,0,0,0
2011,2,13,4.93,4.93,0,0,0,0,0
2011,3,21,4.87,4.87,0,0,0,0,0
2011,4,24,3.99,4.87,-0.88,-0.180698151950719,0,0,4
2011,5,12,4.83,4.83,0,0,0,0,0
2011,6,21,4.158,4.83,-0.672,-0.139130434782609,0,0,4
2011,7,13,4.8525,4.8525,0,0,0,0,0
2011,8,31,4.572,4.986,-0.414,-0.0829659318637275,2,0,0
2011,9,18,4.74,4.99,-0.25,-0.0501002004008016,0,0,1
2011,10,13,4.99,4.99,0,0,0,0,0
2011,11,29,4.104,4.99,-0.886,-0.177555110220441,1,3,1
2011,12,15,4.98,4.98,0,0,0,0,0
2012,1,3,4.97,4.97,0,0,0,0,0
