"YEAR","MONTH","TOT_UNITS","AVG_PRICE","AVG_BASE_PRICE","AVG_ABS_DISCOUNT","AVG_REL_DISCOUNT","TOT_FEATURE","TOT_DISPLAY","TOT_TPR_ONLY"
2009,1,3,4.99,4.99,0,0,0,0,0
2009,2,4,4.99,4.99,0,0,0,0,0
2009,3,3,4.99,4.99,0,0,0,0,0
2009,4,7,4.89,4.89,0,0,0,0,0
2009,5,3,4.99,4.99,0,0,0,0,0
2009,6,2,4.99,4.99,0,0,0,0,0
2009,7,2,4.99,4.99,0,0,0,0,0
2009,8,2,4.99,4.99,0,0,0,0,0
2009,9,7,4.99,4.99,0,0,0,0,0
2009,10,3,4.99,4.99,0,0,0,0,0
2009,11,1,4.99,4.99,0,0,0,0,0
2009,12,5,4.99,4.99,0,0,0,0,0
2010,1,5,3.99,4.99,-1,-0.200400801603206,0,0,3
2010,2,3,4.49,4.99,-0.5,-0.100200400801603,0,0,1
2010,3,4,4.59,4.59,0,0,0,0,0
2010,4,1,4.29,4.29,0,0,0,0,0
2010,5,8,4.39,4.39,0,0,0,0,0
2010,6,3,4.59,4.59,0,0,0,0,0
2010,7,6,4.59,4.59,0,0,0,0,0
2010,8,2,4.59,4.59,0,0,0,0,0
2010,9,8,4.59,4.59,0,0,0,0,0
2010,10,5,4.59,4.59,0,0,0,0,0
2010,11,3,4.59,4.59,0,0,0,0,0
2010,12,2,4.59,4.59,0,0,0,0,0
2011,1,3,3.99,4.59,-0.6,-0.130718954248366,0,0,2
2011,2,5,4.59,4.59,0,0,0,0,0
2011,3,1,4.59,4.59,0,0,0,0,0
2011,4,4,4.39,4.59,-0.2,-0.0435729847494553,0,0,1
2011,5,4,4.39,4.59,-0.2,-0.0435729847494553,0,0,1
2011,6,1,4.59,4.59,0,0,0,0,0
2011,7,5,4.59,4.59,0,0,0,0,0
2011,8,6,4.29,4.29,0,0,0,0,0
2011,9,10,4.24,4.24,0,0,0,0,0
2011,10,3,4.59,4.59,0,0,0,0,0
2011,11,3,4.59,4.59,0,0,0,0,0
2011,12,2,4.59,4.59,0,0,0,0,0
