"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"29-04-2009",13859,88491201426,2,2,2,6.74,3.37,3.37,0,0,0,2009-04-29,2009,4,29,0,0
"06-05-2009",13859,88491201426,18,17,17,60.66,3.37,3.37,0,0,0,2009-05-06,2009,5,6,0,0
"13-05-2009",13859,88491201426,19,18,18,64.03,3.37,3.37,0,0,0,2009-05-13,2009,5,13,0,0
"20-05-2009",13859,88491201426,20,17,17,67.4,3.37,3.37,0,0,0,2009-05-20,2009,5,20,0,0
"27-05-2009",13859,88491201426,13,13,13,43.81,3.37,3.37,0,0,0,2009-05-27,2009,5,27,0,0
"03-06-2009",13859,88491201426,15,12,12,50.55,3.37,3.37,0,0,0,2009-06-03,2009,6,3,0,0
"10-06-2009",13859,88491201426,22,20,20,74.14,3.37,3.37,0,0,0,2009-06-10,2009,6,10,0,0
"17-06-2009",13859,88491201426,12,11,11,40.44,3.37,3.37,0,0,0,2009-06-17,2009,6,17,0,0
"24-06-2009",13859,88491201426,22,19,19,74.14,3.37,3.37,0,0,0,2009-06-24,2009,6,24,0,0
"01-07-2009",13859,88491201426,14,14,14,47.18,3.37,3.37,0,0,0,2009-07-01,2009,7,1,0,0
"08-07-2009",13859,88491201426,13,13,13,43.81,3.37,3.37,0,0,0,2009-07-08,2009,7,8,0,0
"15-07-2009",13859,88491201426,32,28,28,80,2.5,3.37,0,0,1,2009-07-15,2009,7,15,-0.87,-0.258160237388724
"22-07-2009",13859,88491201426,17,15,15,57.29,3.37,3.37,0,0,0,2009-07-22,2009,7,22,0,0
"29-07-2009",13859,88491201426,16,13,12,53.92,3.37,3.37,0,0,0,2009-07-29,2009,7,29,0,0
"05-08-2009",13859,88491201426,22,18,18,74.14,3.37,3.37,0,0,0,2009-08-05,2009,8,5,0,0
"12-08-2009",13859,88491201426,23,21,20,77.51,3.37,3.37,0,0,0,2009-08-12,2009,8,12,0,0
"19-08-2009",13859,88491201426,32,30,30,107.84,3.37,3.37,0,0,0,2009-08-19,2009,8,19,0,0
"26-08-2009",13859,88491201426,26,25,25,87.62,3.37,3.37,0,0,0,2009-08-26,2009,8,26,0,0
"02-09-2009",13859,88491201426,13,13,13,43.81,3.37,3.37,0,0,0,2009-09-02,2009,9,2,0,0
"09-09-2009",13859,88491201426,20,18,18,67.4,3.37,3.37,0,0,0,2009-09-09,2009,9,9,0,0
"16-09-2009",13859,88491201426,13,13,11,43.81,3.37,3.37,0,0,0,2009-09-16,2009,9,16,0,0
"23-09-2009",13859,88491201426,25,21,21,63.25,2.53,3.37,1,0,0,2009-09-23,2009,9,23,-0.84,-0.249258160237389
"30-09-2009",13859,88491201426,22,21,21,73.26,3.33,3.33,0,0,0,2009-09-30,2009,9,30,0,0
"07-10-2009",13859,88491201426,20,19,19,67.4,3.37,3.37,0,0,0,2009-10-07,2009,10,7,0,0
"14-10-2009",13859,88491201426,22,18,18,74.14,3.37,3.37,0,0,0,2009-10-14,2009,10,14,0,0
"21-10-2009",13859,88491201426,16,16,16,53.92,3.37,3.37,0,0,0,2009-10-21,2009,10,21,0,0
"28-10-2009",13859,88491201426,36,26,26,121.32,3.37,3.37,0,0,0,2009-10-28,2009,10,28,0,0
"04-11-2009",13859,88491201426,20,22,21,67.4,3.37,3.37,0,0,0,2009-11-04,2009,11,4,0,0
"11-11-2009",13859,88491201426,17,16,16,57.29,3.37,3.37,0,0,0,2009-11-11,2009,11,11,0,0
"18-11-2009",13859,88491201426,17,16,16,57.29,3.37,3.37,0,0,0,2009-11-18,2009,11,18,0,0
"25-11-2009",13859,88491201426,13,12,12,43.81,3.37,3.37,0,0,0,2009-11-25,2009,11,25,0,0
"02-12-2009",13859,88491201426,13,13,13,43.81,3.37,3.37,0,0,0,2009-12-02,2009,12,2,0,0
"09-12-2009",13859,88491201426,19,16,15,64.03,3.37,3.37,0,0,0,2009-12-09,2009,12,9,0,0
"16-12-2009",13859,88491201426,17,16,16,57.29,3.37,3.37,0,0,0,2009-12-16,2009,12,16,0,0
"23-12-2009",13859,88491201426,19,17,17,64.03,3.37,3.37,0,0,0,2009-12-23,2009,12,23,0,0
"30-12-2009",13859,88491201426,23,18,18,77.51,3.37,3.37,0,0,0,2009-12-30,2009,12,30,0,0
"06-01-2010",13859,88491201426,23,19,19,77.51,3.37,3.37,0,0,0,2010-01-06,2010,1,6,0,0
"13-01-2010",13859,88491201426,11,10,10,37.07,3.37,3.37,0,0,0,2010-01-13,2010,1,13,0,0
"20-01-2010",13859,88491201426,28,26,24,94.36,3.37,3.37,0,0,0,2010-01-20,2010,1,20,0,0
"27-01-2010",13859,88491201426,13,13,11,43.81,3.37,3.37,0,0,0,2010-01-27,2010,1,27,0,0
"03-02-2010",13859,88491201426,83,69,65,227.42,2.74,3.37,1,1,0,2010-02-03,2010,2,3,-0.63,-0.186943620178042
"10-02-2010",13859,88491201426,57,50,48,154.47,2.71,3.37,1,1,0,2010-02-10,2010,2,10,-0.66,-0.195845697329377
"17-02-2010",13859,88491201426,17,15,15,57.29,3.37,3.37,0,0,0,2010-02-17,2010,2,17,0,0
"24-02-2010",13859,88491201426,21,19,19,70.77,3.37,3.37,0,0,0,2010-02-24,2010,2,24,0,0
"03-03-2010",13859,88491201426,29,23,22,97.73,3.37,3.37,0,0,0,2010-03-03,2010,3,3,0,0
"10-03-2010",13859,88491201426,26,22,22,87.62,3.37,3.37,0,0,0,2010-03-10,2010,3,10,0,0
"17-03-2010",13859,88491201426,7,6,6,23.59,3.37,3.37,0,0,0,2010-03-17,2010,3,17,0,0
"24-03-2010",13859,88491201426,17,16,16,57.29,3.37,3.37,0,0,0,2010-03-24,2010,3,24,0,0
"31-03-2010",13859,88491201426,11,10,9,37.07,3.37,3.37,0,0,0,2010-03-31,2010,3,31,0,0
"07-04-2010",13859,88491201426,20,18,16,67.4,3.37,3.37,0,0,0,2010-04-07,2010,4,7,0,0
"14-04-2010",13859,88491201426,18,17,16,60.66,3.37,3.37,0,0,0,2010-04-14,2010,4,14,0,0
"21-04-2010",13859,88491201426,21,20,19,70.77,3.37,3.37,0,0,0,2010-04-21,2010,4,21,0,0
"28-04-2010",13859,88491201426,20,17,17,67.4,3.37,3.37,0,0,0,2010-04-28,2010,4,28,0,0
"05-05-2010",13859,88491201426,23,17,15,77.51,3.37,3.37,0,0,0,2010-05-05,2010,5,5,0,0
"12-05-2010",13859,88491201426,9,9,9,30.33,3.37,3.37,0,0,0,2010-05-12,2010,5,12,0,0
"19-05-2010",13859,88491201426,25,22,21,84.25,3.37,3.37,0,0,0,2010-05-19,2010,5,19,0,0
"26-05-2010",13859,88491201426,32,26,26,107.84,3.37,3.37,0,0,0,2010-05-26,2010,5,26,0,0
"02-06-2010",13859,88491201426,19,17,14,64.03,3.37,3.37,0,0,0,2010-06-02,2010,6,2,0,0
"09-06-2010",13859,88491201426,19,16,15,64.03,3.37,3.37,0,0,0,2010-06-09,2010,6,9,0,0
"16-06-2010",13859,88491201426,17,15,15,57.29,3.37,3.37,0,0,0,2010-06-16,2010,6,16,0,0
"23-06-2010",13859,88491201426,9,9,9,30.33,3.37,3.37,0,0,0,2010-06-23,2010,6,23,0,0
