"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"14-01-2009",21221,3800039118,74,72,71,199.8,2.7,3.32,1,1,0,2009-01-14,2009,1,14,-0.62,-0.186746987951807
"21-01-2009",21221,3800039118,45,41,41,120.15,2.67,3.32,1,0,0,2009-01-21,2009,1,21,-0.65,-0.19578313253012
"28-01-2009",21221,3800039118,6,6,6,20.34,3.39,3.39,0,0,0,2009-01-28,2009,1,28,0,0
"04-02-2009",21221,3800039118,8,8,8,27.12,3.39,3.39,0,0,0,2009-02-04,2009,2,4,0,0
"11-02-2009",21221,3800039118,26,25,23,88.14,3.39,3.39,0,0,0,2009-02-11,2009,2,11,0,0
"18-02-2009",21221,3800039118,10,10,10,32,3.2,3.2,0,0,0,2009-02-18,2009,2,18,0,0
"25-02-2009",21221,3800039118,5,5,5,16,3.2,3.2,0,0,0,2009-02-25,2009,2,25,0,0
"04-03-2009",21221,3800039118,4,4,4,12.8,3.2,3.2,0,0,0,2009-03-04,2009,3,4,0,0
"11-03-2009",21221,3800039118,11,11,11,35.2,3.2,3.2,0,0,0,2009-03-11,2009,3,11,0,0
"18-03-2009",21221,3800039118,58,57,56,144.42,2.49,3.2,1,1,0,2009-03-18,2009,3,18,-0.71,-0.221875
"25-03-2009",21221,3800039118,51,50,50,126.99,2.49,3.2,1,1,0,2009-03-25,2009,3,25,-0.71,-0.221875
"01-04-2009",21221,3800039118,51,49,49,127.5,2.5,3.2,0,1,0,2009-04-01,2009,4,1,-0.7,-0.21875
"08-04-2009",21221,3800039118,24,24,24,76.8,3.2,3.2,0,0,0,2009-04-08,2009,4,8,0,0
"15-04-2009",21221,3800039118,3,3,3,9.6,3.2,3.2,0,0,0,2009-04-15,2009,4,15,0,0
"22-04-2009",21221,3800039118,4,4,4,12.8,3.2,3.2,0,0,0,2009-04-22,2009,4,22,0,0
"29-04-2009",21221,3800039118,8,8,8,25.6,3.2,3.2,0,0,0,2009-04-29,2009,4,29,0,0
"06-05-2009",21221,3800039118,23,22,22,73.6,3.2,3.2,0,0,0,2009-05-06,2009,5,6,0,0
"13-05-2009",21221,3800039118,21,21,21,67.2,3.2,3.2,0,0,0,2009-05-13,2009,5,13,0,0
"20-05-2009",21221,3800039118,15,15,15,46.35,3.09,3.09,0,0,0,2009-05-20,2009,5,20,0,0
"27-05-2009",21221,3800039118,8,7,7,25.6,3.2,3.2,0,0,0,2009-05-27,2009,5,27,0,0
"03-06-2009",21221,3800039118,7,7,7,22.4,3.2,3.2,0,0,0,2009-06-03,2009,6,3,0,0
"10-06-2009",21221,3800039118,85,79,78,212.5,2.5,3.2,1,1,0,2009-06-10,2009,6,10,-0.7,-0.21875
"17-06-2009",21221,3800039118,65,62,62,161.85,2.49,3.2,1,1,0,2009-06-17,2009,6,17,-0.71,-0.221875
"24-06-2009",21221,3800039118,10,10,10,30.6,3.06,3.06,0,0,0,2009-06-24,2009,6,24,0,0
"01-07-2009",21221,3800039118,9,9,9,28.8,3.2,3.2,0,0,0,2009-07-01,2009,7,1,0,0
"08-07-2009",21221,3800039118,19,18,18,60.8,3.2,3.2,0,0,0,2009-07-08,2009,7,8,0,0
"15-07-2009",21221,3800039118,15,15,15,48,3.2,3.2,0,0,0,2009-07-15,2009,7,15,0,0
"22-07-2009",21221,3800039118,9,9,9,28.8,3.2,3.2,0,0,0,2009-07-22,2009,7,22,0,0
"29-07-2009",21221,3800039118,4,4,4,12.8,3.2,3.2,0,0,0,2009-07-29,2009,7,29,0,0
"05-08-2009",21221,3800039118,202,173,169,345.42,1.71,3.2,1,1,0,2009-08-05,2009,8,5,-1.49,-0.465625
"12-08-2009",21221,3800039118,33,31,31,95.7,2.9,2.9,0,0,0,2009-08-12,2009,8,12,0,0
"19-08-2009",21221,3800039118,84,77,76,210.84,2.51,2.9,1,1,0,2009-08-19,2009,8,19,-0.39,-0.13448275862069
"26-08-2009",21221,3800039118,7,7,7,22.4,3.2,3.2,0,0,0,2009-08-26,2009,8,26,0,0
"02-09-2009",21221,3800039118,11,11,11,35.2,3.2,3.2,0,0,0,2009-09-02,2009,9,2,0,0
"09-09-2009",21221,3800039118,28,26,26,89.6,3.2,3.2,0,0,0,2009-09-09,2009,9,9,0,0
"16-09-2009",21221,3800039118,23,21,21,73.6,3.2,3.2,0,0,0,2009-09-16,2009,9,16,0,0
"23-09-2009",21221,3800039118,22,21,21,70.4,3.2,3.2,0,0,0,2009-09-23,2009,9,23,0,0
"30-09-2009",21221,3800039118,17,17,17,54.4,3.2,3.2,0,0,0,2009-09-30,2009,9,30,0,0
"07-10-2009",21221,3800039118,20,20,20,64,3.2,3.2,0,0,0,2009-10-07,2009,10,7,0,0
"14-10-2009",21221,3800039118,30,30,30,74.7,2.49,3.2,0,0,1,2009-10-14,2009,10,14,-0.71,-0.221875
"21-10-2009",21221,3800039118,35,31,31,89.25,2.55,3.2,0,0,1,2009-10-21,2009,10,21,-0.65,-0.203125
"28-10-2009",21221,3800039118,53,48,47,132.5,2.5,3.2,0,0,1,2009-10-28,2009,10,28,-0.7,-0.21875
"04-11-2009",21221,3800039118,35,33,33,87.15,2.49,3.2,0,0,1,2009-11-04,2009,11,4,-0.71,-0.221875
"11-11-2009",21221,3800039118,23,23,23,72.91,3.17,3.17,0,0,0,2009-11-11,2009,11,11,0,0
"18-11-2009",21221,3800039118,24,24,22,76.8,3.2,3.2,0,0,0,2009-11-18,2009,11,18,0,0
"25-11-2009",21221,3800039118,71,64,62,177.5,2.5,3.2,1,1,0,2009-11-25,2009,11,25,-0.7,-0.21875
