"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"14-01-2009",23061,7192100337,18,17,17,107.82,5.99,6.37,1,0,0,2009-01-14,2009,1,14,-0.38,-0.0596546310832025
"21-01-2009",23061,7192100337,16,15,15,95.84,5.99,6.37,1,0,0,2009-01-21,2009,1,21,-0.38,-0.0596546310832025
"28-01-2009",23061,7192100337,7,7,7,44.03,6.29,6.29,0,0,0,2009-01-28,2009,1,28,0,0
"04-02-2009",23061,7192100337,14,12,12,88.06,6.29,6.29,0,0,0,2009-02-04,2009,2,4,0,0
"11-02-2009",23061,7192100337,8,7,7,50.32,6.29,6.29,0,0,0,2009-02-11,2009,2,11,0,0
"18-02-2009",23061,7192100337,4,4,4,25.16,6.29,6.29,0,0,0,2009-02-18,2009,2,18,0,0
"25-02-2009",23061,7192100337,14,13,13,88.06,6.29,6.29,0,0,0,2009-02-25,2009,2,25,0,0
"04-03-2009",23061,7192100337,3,3,3,18.87,6.29,6.29,0,0,0,2009-03-04,2009,3,4,0,0
"11-03-2009",23061,7192100337,8,8,8,47.92,5.99,5.99,0,0,0,2009-03-11,2009,3,11,0,0
"18-03-2009",23061,7192100337,10,10,10,59.9,5.99,5.99,0,0,0,2009-03-18,2009,3,18,0,0
"25-03-2009",23061,7192100337,10,8,8,59.9,5.99,5.99,0,0,0,2009-03-25,2009,3,25,0,0
"01-04-2009",23061,7192100337,22,18,18,120.78,5.49,5.99,1,1,0,2009-04-01,2009,4,1,-0.5,-0.0834724540901502
"08-04-2009",23061,7192100337,20,19,19,109.8,5.49,5.99,1,1,0,2009-04-08,2009,4,8,-0.5,-0.0834724540901502
"15-04-2009",23061,7192100337,10,8,8,64.1,6.41,6.41,0,0,0,2009-04-15,2009,4,15,0,0
"22-04-2009",23061,7192100337,7,7,7,45.22,6.46,6.46,0,0,0,2009-04-22,2009,4,22,0,0
"29-04-2009",23061,7192100337,14,12,12,88.06,6.29,6.29,0,0,0,2009-04-29,2009,4,29,0,0
"06-05-2009",23061,7192100337,6,6,6,37.74,6.29,6.29,0,0,0,2009-05-06,2009,5,6,0,0
"13-05-2009",23061,7192100337,8,8,8,50.32,6.29,6.29,0,0,0,2009-05-13,2009,5,13,0,0
"20-05-2009",23061,7192100337,12,11,11,75.48,6.29,6.29,0,0,0,2009-05-20,2009,5,20,0,0
"27-05-2009",23061,7192100337,19,15,15,100.51,5.29,6.29,1,1,0,2009-05-27,2009,5,27,-1,-0.158982511923688
